,Unnamed: 0,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO,latitudes,longitudes,calle
4467,423,Madrid-Capital,28011775,CPR INF-PRI-SEC,COLEGIO INSTITUCION DEL DIVINO MAESTRO,"Calle De San Vicente Ferrer, 82 ",Madrid,Centro,28015,915329123,915213197,cc.instituciondivinomaestro.madrid@educa.madrid.org,idmaestro@alfaexpress.net,Privado Concertado,Secundaria,40.42632160000001,-3.708589,"Calle De San Vicente Ferrer, 82 "
4468,424,Madrid-Capital,28064202,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL J.H. NEWMAN,"Avenida De Guadalajara, 28-32 ",Madrid,San Blas-Canillejas,28032,917609184,913135739,cc.jhnewman.madrid@educa.madrid.org,secretaria@colegionewman.org,Privado Concertado,Secundaria,40.42118790000001,-3.6150129,"Avenida De Guadalajara, 28-32 "
4469,425,Madrid-Oeste,28061298,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL KOLBE,"Avenida Universidad, 4 ",Villanueva de la Cañada,-,28691,918117681,918117684,cc.kolbe.villanuevadelacanada@educa.madrid.org,secretaria@colegiokolbe.com,Privado Concertado,Secundaria,40.44848390000001,-3.993994099999999,"Avenida Universidad, 4 "
4470,426,Madrid-Capital,28015136,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL NICOLI,"Paseo De Eduardo Dato, 4 ",Madrid,Chamberí,28010,913082030,-,cc.gnicoli.madrid@educa.madrid.org,-,Privado Concertado,Secundaria,40.4322539,-3.694448,"Paseo De Eduardo Dato, 4 "
4471,427,Madrid-Sur,28075637,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,"Avenida De Las Estrellas (pau 4 Bis Residencial Este), 45-47 ",Parla,-,28983,911610055,-,cc.juanpablosegundo.parla@educa.madrid.org,"colegioparla@educatioservanda.org, informacion@juanpablosegundoparla.es",Privado Concertado,Secundaria,40.4167754,-3.7037902,"Avenida De Las Estrellas (pau 4 Bis Residencial Este), 45-47 "
4472,428,Madrid-Sur,28070871,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,"Calle Democracia, S/n ",Alcorcón,-,28922,916430950,916434241,cc.juanpabloII.alcorcon@educa.madrid.org,-,Privado Concertado,Secundaria,40.3309077,-3.8217832,Calle Democracia  
4473,429,Madrid-Oeste,28003444,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II Y LA INMACULADA,"Calle De Recaredo Collar, 2 ",Guadarrama,-,28440,918540118,918542849,cc.lainmaculada.guadarrama@educa.madrid.org,secretaria@juanpablosegundoguadarrama.es,Privado Concertado,Secundaria,40.6742313,-4.091648699999999,"Calle De Recaredo Collar, 2 "
4474,430,Madrid-Sur,28074086,CPR INF-PRI-SEC,COLEGIO LA DEHESA DE HUMANES,"Avenida De Los Deportes, 8 ",Humanes de Madrid,-,28970,916049002,-,cc.santoangelladehesa.humanes@educa.madrid.org,direcciongeneral@santoangelhumanes.es,Privado Concertado,Secundaria,40.24639,-3.82022,"Avenida De Los Deportes, 8 "
4475,431,Madrid-Capital,28013048,CPR INF-PRI-SEC,COLEGIO LA MILAGROSA,"Calle De Monseñor Oscar Romero, 54 ",Madrid,Carabanchel,28025,914623066,914623133,cc.lamilagrosa-carabanchel.madrid@educa.madrid.org,lamilagrosamadrid@planalfa.es,Privado Concertado,Secundaria,40.38229949999999,-3.7451356,"Calle De Monseñor Oscar Romero, 54 "
4476,432,Madrid-Capital,28013851,CPR INF-PRI-SEC,COLEGIO LA SALLE SAN RAFAEL,"Calle De Fernando El Católico, 49 ",Madrid,Chamberí,28015,915447395,915432703,cc.lasallesanrafael.madrid@educa.madrid.org,sanrafael_sar.ma@lasalle.es,Privado Concertado,Secundaria,40.4341573,-3.7128911,"Calle De Fernando El Católico, 49 "
4477,433,Madrid-Sur,28067859,CPR INF-PRI-SEC,COLEGIO LITTERATOR,"Calle Del Patrimonio Mundial, 5 ",Aranjuez,-,28300,918927139,918927131,cc.litterator.aranjuez@educa.madrid.org,direccion@colegiolitterator.com,Privado Concertado,Secundaria,40.060121,-3.6068275,"Calle Del Patrimonio Mundial, 5 "
4478,434,Madrid-Este,28067422,CPR INF-PRI-SEC,COLEGIO MIRAMADRID,"Avenida De Juan Pablo Ii, S/n ",Paracuellos de Jarama,-,28860,912688787,912688588,cc.miramadrid.paracuellos@educa.madrid.org,info@colegiomiramadrid.es,Privado Concertado,Secundaria,40.5031693,-3.5117366,Avenida De Juan Pablo Ii  
4479,435,Madrid-Oeste,28070858,CPR INF-PRI-SEC,COLEGIO MONTESCLAROS,"Carretera M-608, K. 31 ","Boalo, El",-,28412,918420269,918420289,cc.montesclaros.elboalo@educa.madrid.org,info@colegiomontesclaros.es,Privado Concertado,Secundaria,40.6950571,-3.9215541,"Carretera M-608, K. 31 "
4480,436,Madrid-Sur,28070159,CPR INF-PRI-SEC,COLEGIO NOBELIS,"Calle María Zambrano, S/n ",Valdemoro,-,28341,918658125,918658108,cc.nobelis.valdemoro@educa.madrid.org,direccion@colegionobelis.com,Privado Concertado,Secundaria,40.2009918,-3.6319131,Calle María Zambrano  
4481,437,Madrid-Sur,28069418,CPR INF-PRI-SEC,COLEGIO NOVA HISPALIS,"Avenida Dos De Mayo, 4 ",Sevilla la Nueva,-,28609,918128291,911230617,cc.novahispalis.sevilla@educa.madrid.org,secretaria@colegionovahispalis.com,Privado Concertado,Secundaria,40.3428743,-4.030535599999999,"Avenida Dos De Mayo, 4 "
4482,438,Madrid-Capital,28016694,CPR INF-PRI-SEC,COLEGIO NUESTRA SEÑORA DE LORETO FESD,"Calle Del Príncipe De Vergara, 42 ",Madrid,Salamanca,28001,915765008,915772838,cc.nsdeloreto.madrid@educa.madrid.org,secretaria.loretomadrid@fesd.es,Privado Concertado,Secundaria,40.4280744,-3.6791607,"Calle Del Príncipe De Vergara, 42 "
4483,439,Madrid-Capital,28007309,CPR INF-PRI-SEC,COLEGIO NUEVO EQUIPO,"Calle De López De Aranda, 5 ",Madrid,Ciudad Lineal,28027,917421611,-,cc.nuevoequipo.madrid@educa.madrid.org,direct@nuevoequipo.com,Privado Concertado,Secundaria,40.4422492,-3.6399694,"Calle De López De Aranda, 5 "
4484,440,Madrid-Sur,28074074,CPR INF-PRI-SEC,COLEGIO PASTEUR ARROYOMOLINOS,"Calle De Benicarló C/v A C/ Valencia, S/n ",Arroyomolinos,-,28939,911336734,911336735,cc.pasteur.arroyomolinos@educa.madrid.org,secretaria@colegiopasteur.es,Privado Concertado,Secundaria,40.2648976,-3.9079473,Calle De Benicarló C/v A C/ Valencia  
4485,441,Madrid-Oeste,28065760,CPR INF-PRI-SEC,COLEGIO PEÑALAR,"Avenida De La Dehesa, S/n ",Torrelodones,-,28250,902252272,918596073,cc.penalar.torrelodones@educa.madrid.org,info@colegiopenalar.es,Privado Concertado,Secundaria,40.581352,-3.9297571,Avenida De La Dehesa  
4486,442,Madrid-Norte,28067367,CPR INF-PRI-SEC,COLEGIO PEÑALVENTO,"Calle Del Doctor Torres Feced, 2 ",Colmenar Viejo,-,28770,902252232,918461795,cc.penalvento.colmenarviejo@educa.madrid.org,info@colegiopenalvento.es,Privado Concertado,Secundaria,40.6476945,-3.7734709,"Calle Del Doctor Torres Feced, 2 "
4487,443,Madrid-Oeste,28065772,CPR INF-PRI-SEC,COLEGIO QUERCUS,"Avenida De La Condesa De Chinchón, 21 ",Boadilla del Monte,-,28660,916338516,916339278,cc.quercus.boadilla@educa.madrid.org,secretariaacademica@colegioquercus.com,Privado Concertado,Secundaria,40.3986811,-3.8919629,"Avenida De La Condesa De Chinchón, 21 "
4488,444,Madrid-Oeste,28067631,CPR INF-PRI-SEC,COLEGIO SAN JAIME,Calle Ruperto Chapí ,Majadahonda,-,28222,916799246,916799298,cc.sanjaime.majadahonda@educa.madrid.org,-,Privado Concertado,Secundaria,40.4485779,-3.8695609,Calle Ruperto Chapí 
4489,445,Madrid-Capital,28015033,CPR INF-PRI-SEC,COLEGIO SAN PEDRO APOSTOL,"Calle De Babilonia, 19 ",Madrid,Barajas,28042,913055605,913056074,cc.sanpedroapostol.madrid@educa.madrid.org,csanpedro@planalfa.es,Privado Concertado,Secundaria,40.4675299,-3.5882347,"Calle De Babilonia, 19 "
4490,446,Madrid-Este,28075649,CPR INF-PRI-SEC,COLEGIO SANTA MONICA,"Calle Las Trece Rosas, 3 ",Rivas-Vaciamadrid,-,28523,916016073,-,cc.santamonica.rivas@educa.madrid.org,info@colegiosantamonica.es,Privado Concertado,Secundaria,40.37535,-3.54023,"Calle Las Trece Rosas, 3 "
4491,447,Madrid-Capital,28014685,CPR INF-PRI-SEC,COLEGIO SENARA,"Avenida De Moratalaz, 178 ",Madrid,Moratalaz,28030,913016070,913016075,cc.senara.madrid@educa.madrid.org,info@senara.com,Privado Concertado,Secundaria,40.4084663,-3.6437701,"Avenida De Moratalaz, 178 "
4492,448,Madrid-Capital,28073173,CPR INF-PRI-SEC,COLEGIO STELLA MARIS LA GAVIA,"Calle Peñaranda De Bracamonte C/v Entrepeñas, 9 ",Madrid,Villa de Vallecas,28051,913005070,913852359,cc.stellamarislagavia.madrid@educa.madrid.org,administrador@stellamariscolegio.com,Privado Concertado,Secundaria,40.3688763,-3.6094419,"Calle Peñaranda De Bracamonte C/v Entrepeñas, 9 "
4493,449,Madrid-Capital,28070846,CPR INF-PRI-SEC,COLEGIO TORREVILANO,"Calle Del Embalse De Navacerrada, 9 ",Madrid,Villa de Vallecas,28051,914945959,913851811,cc.torrevilano.madrid@educa.madrid.org,info@colegiotorrevilano.es,Privado Concertado,Secundaria,40.36299,-3.60257,"Calle Del Embalse De Navacerrada, 9 "
4494,450,Madrid-Capital,28065747,CPR INF-PRI-SEC,COLEGIO VALDEFUENTES,"Calle De Ana De Austria, 6 ",Madrid,Hortaleza,28050,917188229,911441495,cc.colegiovaldefuentes.madrid@educa.madrid.org,info@colegiovaldefuentes.es,Privado Concertado,Secundaria,40.4908775,-3.6651639,"Calle De Ana De Austria, 6 "
4495,451,Madrid-Sur,28067847,CPR INF-PRI-SEC,COLEGIO VALLE DEL MIRO,"Calle De Clara Campoamor, 2 ",Valdemoro,-,28342,918658070,918658164,cc.valledelmiro.valdemoro@educa.madrid.org,secretaria@colegiovalledelmiro.es,Privado Concertado,Secundaria,40.2065249,-3.6892654,"Calle De Clara Campoamor, 2 "
4496,452,Madrid-Oeste,28064196,CPR INF-PRI-SEC,COLEGIO VALLMONT,"Calle Mallorca, 2 ",Villanueva del Pardillo,-,28229,918102900,911413554,cc.vallmont.villanuevadelpardillo@educa.madrid.org,admin@colegiovallmont.es,Privado Concertado,Secundaria,40.4865429,-3.967198,"Calle Mallorca, 2 "
4497,453,Madrid-Este,28073070,CPR INF-PRI-SEC,COLEGIO VEGASUR,"Calle De Fernando El Católico, 8 ",San Martín de la Vega,-,28330,918087976,918087475,cc.vegasur.sanmartindelavega@educa.madrid.org,direccion@colegiovegasur.es,Privado Concertado,Secundaria,40.43399040000001,-3.7071841,"Calle De Fernando El Católico, 8 "
4498,454,Madrid-Sur,28023121,CPR INF-PRI-SEC,COLEGIO VILLAEUROPA,"Calle De Benito Pérez Galdós, 13 ",Móstoles,-,28935,916170269,916640700,cc.villaeuropa.mostoles@educa.madrid.org,colvillaeuropa@colegio-villaeuropa.com,Privado Concertado,Secundaria,40.3227157,-3.8784962,"Calle De Benito Pérez Galdós, 13 "
4499,455,Madrid-Capital,28069273,CPR INF-PRI-SEC,COLEGIO VILLAMADRID,"Calle Transversal Sexta, 17 ",Madrid,Villaverde,28021,917979272,917964834,cc.villamadrid.madrid@educa.madrid.org,secretaria@colegiovillamadrid.com,Privado Concertado,Secundaria,40.3330105,-3.6986587,"Calle Transversal Sexta, 17 "
4500,456,Madrid-Capital,28014958,CPR INF-PRI-SEC,COLEGIO VIRGEN DE MIRASIERRA,"Calle De La Maso, 103 ",Madrid,Fuencarral-El Pardo,28034,917387300,917399195,cc.virgendemirasierra.madrid@educa.madrid.org,pcolao@virgendemirasierra.eu,Privado Concertado,Secundaria,40.4842565,-3.7139613,"Calle De La Maso, 103 "
4501,457,Madrid-Capital,28035275,CPR INF-PRI-SEC,COMUNIDAD INFANTIL DE VILLAVERDE,"Calle De Villastar, 10 ",Madrid,Villaverde,28021,917950884,917100331,cc.comunidadinfantilvillaverde.madrid@educa.madrid.org,comunidadinfantildevillaverde@gmail.com,Privado Concertado,Secundaria,40.3432908,-3.7115421,"Calle De Villastar, 10 "
4502,458,Madrid-Capital,28011647,CPR INF-PRI-SEC,CORAZON DE MARIA,"Calle De Zigia, 1 ",Madrid,Ciudad Lineal,28027,913671269,-,cc.corazondemaria.madrid@educa.madrid.org,corazondemaria@telefonica.net,Privado Concertado,Secundaria,40.4385993,-3.645452,"Calle De Zigia, 1 "
4503,459,Madrid-Capital,28011635,CPR INF-PRI-SEC,CORAZON INMACULADO,"Calle De López De Hoyos, 59 ",Madrid,Chamartín,28002,915618049,915614089,cc.corazoninmaculado.madrid@educa.madrid.org,info@corazoninmaculado.es,Privado Concertado,Secundaria,40.4425237,-3.6770899,"Calle De López De Hoyos, 59 "
4504,460,Madrid-Capital,28007127,CPR INF-PRI-SEC,CRISTO REY,"Avenida De San Luis, 29 ",Madrid,Hortaleza,28033,913021636,917668471,cc.cristorey.madrid@educa.madrid.org,direccion@colegiocristoreymadrid.es,Privado Concertado,Secundaria,40.4707861,-3.6592345,"Avenida De San Luis, 29 "
4505,461,Madrid-Capital,28007139,CPR INF-PRI-SEC,CRISTO REY,"Calle De Santa Úrsula, 5 ",Madrid,Latina,28011,914636445,915260656,cc.cristorey-latina.madrid@educa.madrid.org,info@colegiocristorey.org,Privado Concertado,Secundaria,40.4121844,-3.7303988,"Calle De Santa Úrsula, 5 "
4506,462,Madrid-Oeste,28024198,CPR INF-PRI-SEC,CRISTO REY,"Carretera De Las Rozas-majadahonda, 4 ","Rozas de Madrid, Las",-,28231,916392747,-,cc.cristorey.lasrozas@educa.madrid.org,direccion@colegiocristorey.com,Privado Concertado,Secundaria,40.4859712,-3.868120899999999,"Carretera De Las Rozas-majadahonda, 4 "
4507,463,Madrid-Capital,28011726,CPR INF-PRI-SEC,DECROLY,"Calle De Guzmán El Bueno, 60 ",Madrid,Chamberí,28015,915492505,915492509,cc.decroly.madrid@educa.madrid.org,direcciontecnica@colegiodecroly.com,Privado Concertado,Secundaria,40.436997,-3.7128313,"Calle De Guzmán El Bueno, 60 "
4508,464,Madrid-Capital,28011763,CPR INF-PRI-SEC,DIVINA PASTORA,"Calle De Emilio Ortuño, 13 ",Madrid,Puente de Vallecas,28038,914331150,914331251,cc.divinapastora.madrid@educa.madrid.org,secretaria._dpv@edu.anamogas.org,Privado Concertado,Secundaria,40.3989862,-3.666584799999999,"Calle De Emilio Ortuño, 13 "
4509,465,Madrid-Sur,28003262,CPR INF-PRI-SEC,DIVINA PASTORA,"Paseo Pablo Iglesias, 5 ",Getafe,-,28901,916950519,-,cc.divinapastora.getafe@educa.madrid.org,directoratitular@divinapastoragetafe.es,Privado Concertado,Secundaria,40.3092865,-3.733155399999999,"Paseo Pablo Iglesias, 5 "
4510,466,Madrid-Capital,28015902,CPR INF-PRI-SEC,DIVINA PASTORA,"Calle De Santa Engracia, 142 ",Madrid,Chamberí,28003,915341012,915538504,cc.dpastora.madrid@educa.madrid.org,direccion_dpm@edu.anamogas.org,Privado Concertado,Secundaria,40.4439985,-3.702442,"Calle De Santa Engracia, 142 "
4511,467,Madrid-Capital,28005295,CPR INF-PRI-SEC,DIVINO CORAZON,"Calle Del Divino Redentor, 55-57 ",Madrid,Tetuán,28029,913158107,913150210,cc.divinocorazon.madrid@educa.madrid.org,direccion@doctrinacristianamadrid.es,Privado Concertado,Secundaria,40.4689753,-3.7006209,"Calle Del Divino Redentor, 55-57 "
4512,468,Madrid-Capital,28010540,CPR INF-PRI-SEC,DIVINO MAESTRO,"Paseo De Extremadura, 165 ",Madrid,Latina,28011,914649481,914640918,cc.divinomaestro.madrid@educa.madrid.org,direcciongeneral@codimadrid.com,Privado Concertado,Secundaria,40.4079668,-3.7430746,"Paseo De Extremadura, 165 "
4513,469,Madrid-Capital,28069261,CPR INF-PRI-SEC,EDITH STEIN,"Calle Simca, 20 ",Madrid,Usera,28041,913412879,911739441,cc.edithstein.madrid@educa.madrid.org,secretaria@colegioedithstein.es,Privado Concertado,Secundaria,40.366298,-3.7077463,"Calle Simca, 20 "
4514,470,Madrid-Este,28080943,CPR INF-PRI-SEC,EDUCREA  EL VISO,"Avenida De Miguel De Cervantes, 2 ",Villalbilla,-,28810,-,-,-,-,Privado Concertado,Secundaria,40.4453158,-3.3598436,"Avenida De Miguel De Cervantes, 2 "
4515,471,Madrid-Este,28067379,CPR INF-PRI-SEC,EDUCREA EL MIRADOR,"Avenida Parques Naturales, 7 ",Villalbilla,-,28810,911340238,911340298,cc.educreaelmirador.villalbilla@educa.madrid.org,infoeducrea@colegioeducrea.com,Privado Concertado,Secundaria,40.4324,-3.29045,"Avenida Parques Naturales, 7 "
4516,472,Madrid-Capital,28006779,CPR INF-PRI-SEC,EL AVE MARIA,"Calle Del Doctor Salgado, 16 ",Madrid,Puente de Vallecas,28038,914306527,-,cc.avemaria.madrid@educa.madrid.org,diremadrid@avemarianas.org,Privado Concertado,Secundaria,40.3976954,-3.6642631,"Calle Del Doctor Salgado, 16 "
4517,473,Madrid-Capital,28011490,CPR INF-PRI-SEC,EL CARMELO TERESIANO,"Calle De Nuñomoral, 1 ",Madrid,Latina,28044,917052427,917106655,cc.carmeloteresiano.madrid@educa.madrid.org,secretaria@carmeloteresiano.es,Privado Concertado,Secundaria,40.37693400000001,-3.7793066,"Calle De Nuñomoral, 1 "
4518,474,Madrid-Capital,28015847,CPR INF-PRI-SEC,EL CID,"Calle De San Cipriano, 34 ",Madrid,Vicálvaro,28032,917760262,917760262,cc.elcid.madrid@educa.madrid.org,colegioelcid@gmail.com,Privado Concertado,Secundaria,40.40387399999999,-3.6057377,"Calle De San Cipriano, 34 "
4519,475,Madrid-Norte,28024812,CPR INF-PRI-SEC,EL PILAR,"Calle Real, 21 ",Soto del Real,-,28791,918476927,918480065,cc.elpilar.soto@educa.madrid.org,secretaria@salesianoselpilar.com,Privado Concertado,Secundaria,40.7542003,-3.7853027,"Calle Real, 21 "
4520,476,Madrid-Sur,28003742,CPR INF-PRI-SEC,EL SALVADOR,"Calle San Vicente, 17 ",Leganés,-,28912,916864015,916864015,cc.elsalvador.leganes@educa.madrid.org,elsalva1@telefonica.net,Privado Concertado,Secundaria,40.3300411,-3.7598948,"Calle San Vicente, 17 "
4521,477,Madrid-Capital,28049857,CPR INF-PRI-SEC,EL VALLE,"Calle De Cordel De Pavones, 2 ",Madrid,Vicálvaro,28032,917511510,917511693,cc.elvalle.madrid@educa.madrid.org,valdebernardo@colegioelvalle.com,Privado Concertado,Secundaria,40.4027584,-3.6177287,"Calle De Cordel De Pavones, 2 "
4522,478,Madrid-Capital,28065735,CPR INF-PRI-SEC,EL VALLE II,"Calle De Ana De Austria, 60 ",Madrid,Hortaleza,28050,917188426,917188721,cc.valledos.madrid@educa.madrid.org,sanchinarro@colegioelvalle.com,Privado Concertado,Secundaria,40.5005529,-3.6534918,"Calle De Ana De Austria, 60 "
4523,479,Madrid-Capital,28067321,CPR INF-PRI-SEC,EL VALLE III,"Calle De Cebreiro, 2 ",Madrid,Fuencarral-El Pardo,28050,914273503,914273055,cc.valletres.madrid@educa.madrid.org,lastablas@colegioelvalle.com,Privado Concertado,Secundaria,40.5042119,-3.6620863,"Calle De Cebreiro, 2 "
4524,480,Madrid-Capital,28008958,CPR INF-PRI-SEC,ENRIQUETA AYMER,"Calle De Mirabel, 38 ",Madrid,Latina,28044,917052100,915090212,cc.enriquetaaymer.madrid@educa.madrid.org,eaymerscm@planalfa.es,Privado Concertado,Secundaria,40.3794131,-3.780140299999999,"Calle De Mirabel, 38 "
4525,481,Madrid-Este,28000303,CPR INF-PRI-SEC,ESCUELAS PIAS,"Avenida Lope De Figueroa, 27 ",Alcalá de Henares,-,28804,918893158,918820850,cc.escuelaspias.alcala@educa.madrid.org,dir.alcala@escolapiosbetania.es,Privado Concertado,Secundaria,40.4850292,-3.3525491,"Avenida Lope De Figueroa, 27 "
4526,482,Madrid-Oeste,28023947,CPR INF-PRI-SEC,ESCUELAS PIAS DE SAN FERNANDO,"Avenida Bularas, 1 ",Pozuelo de Alarcón,-,28224,917150408,913529833,cc.escuelaspiassanfernando.pozuelodealarcon@educa.madrid.org,dir.pozuelo@escolapiosbetania.es,Privado Concertado,Secundaria,40.4465568,-3.8112957,"Avenida Bularas, 1 "
4527,483,Madrid-Capital,28037971,CPR INF-PRI-SEC,ESPIRITU SANTO,"Calle De San Emilio, 54 ",Madrid,Ciudad Lineal,28017,914055439,914043803,cc.espiritusanto.madrid@educa.madrid.org,mcarmenarellano@colegioespiritusanto.com,Privado Concertado,Secundaria,40.426102,-3.6563974,"Calle De San Emilio, 54 "
4528,484,Madrid-Capital,28019348,CPR INF-PRI-SEC,FEC SANTA JOAQUINA DE VEDRUNA,"Travesia De Costa Brava, 3 ",Madrid,Fuencarral-El Pardo,28034,917340690,917344007,cc.sjvedruna.madrid@educa.madrid.org,vedrunamirasierra@colegiosfec.com,Privado Concertado,Secundaria,40.4948961,-3.6991344,"Travesia De Costa Brava, 3 "
4529,485,Madrid-Capital,28011945,CPR INF-PRI-SEC,FRAY LUIS DE LEON,"Calle De Evaristo San Miguel, 10 ",Madrid,Moncloa-Aravaca,28008,915472400,915595192,cc.frayluisleon.madrid@educa.madrid.org,secretaria@scjfrayluis.com,Privado Concertado,Secundaria,40.4268954,-3.7153343,"Calle De Evaristo San Miguel, 10 "
4530,486,Madrid-Sur,28037961,CPR INF-PRI-SEC,FUENLABRADA,"Calle De Valencia, 15 ",Fuenlabrada,-,28945,916902989,916902062,cc.fuenlabrada.fuenlabrada@educa.madrid.org,colegiofuenlabrada@hotmail.com,Privado Concertado,Secundaria,40.2920369,-3.7927471,"Calle De Valencia, 15 "
4531,487,Madrid-Sur,28064172,CPR INF-PRI-SEC,FUENLLANA,"Travesia Fuente Cisneros, 1 ",Alcorcón,-,28922,916144730,916144731,cc.fuenllana.alcorcon@educa.madrid.org,secretaria@fuenllana.net,Privado Concertado,Secundaria,40.336846,-3.8585911,"Travesia Fuente Cisneros, 1 "
4532,488,Madrid-Capital,28037405,CPR INF-PRI-SEC,FUENTELARREYNA,"Calle De Ramón Gómez De La Serna, 24 ",Madrid,Fuencarral-El Pardo,28035,913732328,913862655,cc.fuentelarreyna.madrid@educa.madrid.org,direccion@colegiofuentelarreyna.org,Privado Concertado,Secundaria,40.4840786,-3.7297462,"Calle De Ramón Gómez De La Serna, 24 "
4533,489,Madrid-Capital,28007395,CPR INF-PRI-SEC,FUNDACION CALDEIRO,"Avenida De Los Toreros, 45 ",Madrid,Salamanca,28028,917255200,917257300,cc.fundacioncaldeiro.madrid@educa.madrid.org,direccion@fundacioncaldeiro.org,Privado Concertado,Secundaria,40.4324847,-3.6664924,"Avenida De Los Toreros, 45 "
4534,490,Madrid-Oeste,28024186,CPR INF-PRI-SEC,FUNDACION COLEGIO BERRIZ,"Calle Camino Real, 3 ","Rozas de Madrid, Las",-,28232,916303733,916309042,cc.berrizveracruz.lasrozas@educa.madrid.org,administracion@colegioberriz.com,Privado Concertado,Secundaria,40.5369465,-3.9415432,"Calle Camino Real, 3 "
4535,491,Madrid-Capital,28014478,CPR INF-PRI-SEC,FUNDACION SANTAMARCA,"Calle De Marcenado, 50 ",Madrid,Chamartín,28002,914158640,914159740,cc.fundacionsantamarca.madrid@educa.madrid.org,ahasantamarca@planalfa.es,Privado Concertado,Secundaria,40.45038890000001,-3.6741883,"Calle De Marcenado, 50 "
4536,492,Madrid-Capital,28011970,CPR INF-PRI-SEC,GAMO DIANA,"Calle De Tembleque, 104 ",Madrid,Latina,28024,917176946,917181358,cc.gamodiana.madrid@educa.madrid.org,colegiogamodiana@gamodiana.es,Privado Concertado,Secundaria,40.3923018,-3.762377,"Calle De Tembleque, 104 "
4537,493,Madrid-Norte,28072958,CPR INF-PRI-SEC,GREENWICH SCHOOL,"Calle De La Felicidad, 9 ",Alcobendas,-,28100,918272879,-,cc.greenwichschool.alcobendas@educa.madrid.org,info@greenwichschool.es,Privado Concertado,Secundaria,40.5500048,-3.6612894,"Calle De La Felicidad, 9 "
4538,494,Madrid-Este,28067343,CPR INF-PRI-SEC,GSD ALCALA,"Calle Octavio Paz, 29 ",Alcalá de Henares,-,28806,918303864,918303871,cc.gredossandiego.alcala@educa.madrid.org,alcala@gsdeducacion.com,Privado Concertado,Secundaria,40.5034242,-3.3639562,"Calle Octavio Paz, 29 "
4539,495,Madrid-Oeste,28061286,CPR INF-PRI-SEC,GSD EL ESCORIAL,"Calle Principal, 1 ","Escorial, El",-,28292,918533521,918534907,cc.gredossd.elescorial@educa.madrid.org,elescorial@gsdeducacion.com,Privado Concertado,Secundaria,40.5858304,-4.0463141,"Calle Principal, 1 "
4540,496,Madrid-Oeste,28069303,CPR INF-PRI-SEC,GSD GUADARRAMA,"Calle Vereda De Colmenar, 4 ",Guadarrama,-,28440,918547059,918542399,cc.gredossandiego.guadarrama@educa.madrid.org,guadarrama@gsdeducacion.com,Privado Concertado,Secundaria,40.666481,-4.096025399999999,"Calle Vereda De Colmenar, 4 "
4541,497,Madrid-Oeste,28067355,CPR INF-PRI-SEC,GSD LAS ROZAS,"Calle Clara Campoamor, 1 ","Rozas de Madrid, Las",-,28232,916408923,916376382,cc.gredossd.lasrozas@educa.madrid.org,lasrozas@gsdeducacion.com,Privado Concertado,Secundaria,40.5027893,-3.8813603,"Calle Clara Campoamor, 1 "
4542,498,Madrid-Capital,28067331,CPR INF-PRI-SEC,GSD LAS SUERTES,"Calle De Rafael De León, 10 ",Madrid,Villa de Vallecas,28051,913853505,913853404,cc.gsdlassuertes.madrid@educa.madrid.org,lassuertes@gsdeducacion.com,Privado Concertado,Secundaria,40.3757343,-3.6064574,"Calle De Rafael De León, 10 "
4543,499,Madrid-Capital,28056886,CPR INF-PRI-SEC,GSD MORATALAZ,"Calle De Luis De Hoyos Sáinz, 170 ",Madrid,Moratalaz,28030,917723811,917723121,cc.gsandiegomoratalaz.madrid@educa.madrid.org,moratalaz@gsdeducacion.com,Privado Concertado,Secundaria,40.4035467,-3.6283771,"Calle De Luis De Hoyos Sáinz, 170 "
4544,500,Madrid-Capital,28045566,CPR INF-PRI-SEC,GSD VALLECAS,"Avenida Del Parque De Palomeras Bajas, 14 ",Madrid,Puente de Vallecas,28018,917853412,917853822,cc.gredossandiego.madrid@educa.madrid.org,vallecas@gsdeducacion.com,Privado Concertado,Secundaria,40.38002729999999,-3.663094699999999,"Avenida Del Parque De Palomeras Bajas, 14 "
4545,501,Madrid-Sur,28063192,CPR INF-PRI-SEC,HELICON,"Calle De María Curie, 19-21 ",Valdemoro,-,28342,918752232,918753548,cc.helicon.valdemoro@educa.madrid.org,direccion@colegiohelicon.com,Privado Concertado,Secundaria,40.1974633,-3.6885996,"Calle De María Curie, 19-21 "
4546,502,Madrid-Oeste,28023844,CPR INF-PRI-SEC,HOGAR DEL BUEN CONSEJO,"Paseo Concepción, 12 ",Pozuelo de Alarcón,-,28224,913520181,917157926,cc.hbconsejo.pozuelodealarcon@educa.madrid.org,hbconsejopa@planalafa.es,Privado Concertado,Secundaria,40.4506,-3.8037285,"Paseo Concepción, 12 "
