,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
379,Madrid-Capital,28008107,CPR INF-PRI-SEC,BLANCA DE CASTILLA,"Paseo De Eduardo Dato, 2 ",Madrid,Chamberí,28010,914460398,-,cc.blancadecastilla.madrid@educa.madrid.org,direccion@colegioblancadecastilla.es,Privado Concertado,Secundaria
380,Madrid-Capital,28013103,CPR INF-PRI-SEC,CALASANCIO NUESTRA SEÑORA DE LAS ESCUELAS PIAS,"Calle Del Conde De Peñalver, 51 ",Madrid,Salamanca,28006,914449400,914016433,cc.calasancio.madrid@educa.madrid.org,secretario@calasancio.es,Privado Concertado,Secundaria
381,Madrid-Sur,28036061,CPR INF-PRI-SEC,CALASANZ,"Calle Asturias, S/n ",Pinto,-,28320,916912398,916928509,cc.calasanz.pinto@educa.madrid.org,calasanz@calasanzpinto.es,Privado Concertado,Secundaria
382,Madrid-Este,28000479,CPR INF-PRI-SEC,CALASANZ,"Calle Santiago, 29 ",Alcalá de Henares,-,28801,918892900,918771836,cc.calasanz.alcala@educa.madrid.org,colegio@calasanzalcala.com,Privado Concertado,Secundaria
383,Madrid-Capital,28011477,CPR INF-PRI-SEC,CARDENAL SPINOLA,"Calle Del Cardenal Marcelo Spinola, 34 ",Madrid,Chamartín,28016,913022040,-,cc.cardenalespinola.madrid@educa.madrid.org,direccion@cardenalspinolamadrid.es,Privado Concertado,Secundaria
384,Madrid-Capital,28020156,CPR INF-PRI-SEC,CASA DE LA VIRGEN,"Calle De La Virgen Del Val, 1 ",Madrid,Ciudad Lineal,28027,914041788,913269087,cc.casadelavirgen.madrid@educa.madrid.org,secretaria.colegio@casadelavirgen.es,Privado Concertado,Secundaria
385,Madrid-Sur,28034994,CPR INF-PRI-SEC,CASTILLA,"Calle Iglesia, 1 ",Torrejón de la Calzada,-,28991,918160318,918160287,cc.castilla.torrejondelacalzada@educa.madrid.org,castilla@colegiocastilla.com,Privado Concertado,Secundaria
386,Madrid-Oeste,28064184,CPR INF-PRI-SEC,CASVI-BOADILLA,"Calle Miguel Ángel Cantero Oliva, 13 ",Boadilla del Monte,-,28660,916329653,916164410, cc.casvi.boadilla@educa.madrid.org,info@casviboadilla.es,Privado Concertado,Secundaria
387,Madrid-Capital,28015094,CPR INF-PRI-SEC,CENTRO CULTURAL ELFO,"Calle Del Elfo, 74 ",Madrid,Ciudad Lineal,28027,913673653,914081287,cc.elfo.madrid@educa.madrid.org,cooperativaelfo@colegioelfo.com,Privado Concertado,Secundaria
388,Madrid-Capital,28019142,CPR INF-PRI-SEC,CENTRO CULTURAL PALOMERAS,"Calle De Luis Marín, S/n ",Madrid,Puente de Vallecas,28038,917863865,917863865,cc.centroculturalpalomeras.madrid@educa.madrid.org,info@colegiocentroculturalpalomeras.es,Privado Concertado,Secundaria
389,Madrid-Capital,28016271,CPR INF-PRI-SEC,CENTRO CULTURAL SALMANTINO,"Calle Del Puerto De Pajares, 6 ",Madrid,Puente de Vallecas,28053,914786571,914786571,cc.salmantino.madrid@educa.madrid.org,carlosccs@planalfa.es,Privado Concertado,Secundaria
390,Madrid-Sur,28040623,CPR INF-PRI-SEC,CENTRO EDUCATIVO LA AMISTAD,"Calle De Sevilla, 10 ",Fuenlabrada,-,28941,916153789,911165984,cc.laamistad.fuenlabrada@educa.madrid.org,colegiolaamistad@hotmail.es,Privado Concertado,Secundaria
391,Madrid-Capital,28062497,CPR INF-PRI-SEC,CENTRO EDUCATIVO PONCE DE LEON,"Calle De Eduardo Barreiros, 6 ",Madrid,Usera,28041,913178441,913177715,cc.ipsponcedeleon.madrid@educa.madrid.org,-,Privado Concertado,Secundaria
392,Madrid-Oeste,28041287,CPR INF-PRI-SEC,CENTRO EDUCATIVO PUNTA GALEA,"Calle Playa Del Sardinero, 1 ","Rozas de Madrid, Las",-,28290,916302641,916302955,cc.puntagalea.lasrozas@educa.madrid.org,cepg@colegio-puntagalea.com,Privado Concertado,Secundaria
393,Madrid-Sur,28001046,CPR INF-PRI-SEC,CENTRO EDUCATIVO VILLA DE ALCORCON,"Calle De Madrid, 12 ",Alcorcón,-,28921,916438329,916448058,cc.villadealcorcon.alcorcon@educa.madrid.org,villadealcorcon@villadealcorcon.com,Privado Concertado,Secundaria
394,Madrid-Oeste,28041895,CPR INF-PRI-SEC,CENTRO EDUCATIVO ZOLA,"Calle Valle Del Roncal (urb. La Mocha Chica), 57 ",Villanueva de la Cañada,-,28692,918151512,-,cc.zola.villanuevadelacanada@educa.madrid.org,secretaria@colegiozola.com,Privado Concertado,Secundaria
395,Madrid-Norte,28036450,CPR INF-PRI-SEC,CENTRO IBN GABIROL COLEGIO ESTRELLA TOLEDANO,"Paseo De Alcobendas, 7 ",Alcobendas,-,28109,916501229,-,cc.ibngabirol.alcobendas@educa.madrid.org,ibngabirol@ibngabirol.com,Privado Concertado,Secundaria
396,Madrid-Capital,28020120,CPR INF-PRI-SEC,CHAMBERI,"Calle De Rafael Calvo, 12 ",Madrid,Chamberí,28010,914456250,914440340,cc.chamberi.madrid@educa.madrid.org,direccion@chamberi.es,Privado Concertado,Secundaria
397,Madrid-Capital,28011593,CPR INF-PRI-SEC,CIUDAD DE LOS MUCHACHOS,"Calle De Santa Marta, 15 ",Madrid,Puente de Vallecas,28038,914342030,915017177,cc.ciudaddelosmuchachos.madrid@educa.madrid.org,direccion@ciudaddelosmuchachos.com,Privado Concertado,Secundaria
398,Madrid-Este,28072211,CPR INF-PRI-SEC,CIUDAD EDUCATIVA MUNICIPAL HIPATIA-FUHEM,"Avenida Ocho De Marzo, 1 ",Rivas-Vaciamadrid,-,28523,917139700,917139701,cc.hipatiafuhem.rivas@educa.madrid.org,secretaria@colegiohipatia.fuhem.es,Privado Concertado,Secundaria
399,Madrid-Sur,28032870,CPR INF-PRI-SEC,CIUDADESCUELA MUCHACHOS,"Avenida Doctor Fleming, 3 ",Leganés,-,28912,916938041,916938041,cc.cemu.leganes@educa.madrid.org,-,Privado Concertado,Secundaria
400,Madrid-Capital,28015148,CPR INF-PRI-SEC,CLARET,"Calle De Corazón De María, 1 ",Madrid,Chamartín,28002,914152154,914167092,cc.claret.madrid@educa.madrid.org,colegio@claretmadrid.es,Privado Concertado,Secundaria
401,Madrid-Capital,28069251,CPR INF-PRI-SEC,COLEGIO ABACO,"Avenida De La Peseta, 8 ",Madrid,Latina,28054,915114064,915081150,cc.abaco.madrid@educa.madrid.org,director@colegio-abaco.com,Privado Concertado,Secundaria
402,Madrid-Capital,28037983,CPR INF-PRI-SEC,COLEGIO ADDIS,"Calle Vieja De Pinto, 15 ",Madrid,Villaverde,28021,917970422,-,cc.addis.madrid@educa.madrid.org,direccion@colegioaddis.es,Privado Concertado,Secundaria
403,Madrid-Este,28070883,CPR INF-PRI-SEC,COLEGIO ALBORADA,"Calle Alejo Carpentier, 27 ",Alcalá de Henares,-,28806,918301912,918303515,cc.alborada.alcala@educa.madrid.org,info@colegioalborada.es,Privado Concertado,Secundaria
404,Madrid-Sur,28025695,CPR INF-PRI-SEC,COLEGIO ALCALA,"Calle Alférez Luis Martín Vidales, 1 ",Villaviciosa de Odón,-,28670,916160203,916160694,cc.alcala.villaviciosa@educa.madrid.org,info@colegioalcala.es,Privado Concertado,Secundaria
405,Madrid-Este,28032811,CPR INF-PRI-SEC,COLEGIO ANA PELLEGRINI,"Calle Santander, 1 ",Alcalá de Henares,-,28804,918894642,918836981,cc.anapellegrini.alcala@educa.madrid.org,-,Privado Concertado,Secundaria
406,Madrid-Este,28070895,CPR INF-PRI-SEC,COLEGIO ANTAMIRA,"Calle Los Cuadros, S/n ",Paracuellos de Jarama,-,28860,916672707,916672711,cc.antamira.paracuellos@educa.madrid.org,info@colegioantamira.com,Privado Concertado,Secundaria
407,Madrid-Sur,28072168,CPR INF-PRI-SEC,COLEGIO AQUILA,"Calle Planeta Júpiter, 2 ",Parla,-,28983,914240913,914241464,cc.aquila.parla@educa.madrid.org,info@colegioaquila.es,Privado Concertado,Secundaria
408,Madrid-Sur,28072156,CPR INF-PRI-SEC,COLEGIO ARENALES ARROYOMOLINOS,"Calle De La Guardia C/v C/ Coruña, S/n ",Arroyomolinos,-,28939,916688289,-,cc.arenales.arroyomolinos@educa.madrid.org,info@colegioarenales.es,Privado Concertado,Secundaria
409,Madrid-Capital,28073151,CPR INF-PRI-SEC,COLEGIO ARENALES CARABANCHEL,"Avenida De Los Poblados, 151 ",Madrid,Carabanchel,28025,912250610,911984558,cc.arenales-carabanchel.madrid@educa.madrid.org,carabanchel@colegioarenales.es,Privado Concertado,Secundaria
410,Madrid-Capital,28067318,CPR INF-PRI-SEC,COLEGIO ARTICA,"Calle De Los Morales, 25 ",Madrid,Carabanchel,28054,915112615,914006071,cc.artica.madrid@educa.madrid.org,secretaria.artica@jrotero.es,Privado Concertado,Secundaria
411,Madrid-Norte,28067434,CPR INF-PRI-SEC,COLEGIO ARULA,"Calle De Alcalá (alalpardo), 23 ",Valdeolmos-Alalpardo,-,28130,916205198,916202875,cc.arula.valdeolmos@educa.madrid.org,info@colegioarula.com,Privado Concertado,Secundaria
412,Madrid-Oeste,28065784,CPR INF-PRI-SEC,COLEGIO CAUDE,"Calle Barco, 2 ",Majadahonda,-,28222,916028022,916029238,cc.caude.majadahonda@educa.madrid.org,info@colegiocaude.com,Privado Concertado,Secundaria
413,Madrid-Capital,28072132,CPR INF-PRI-SEC,COLEGIO CEU SAN PABLO EN SANCHINARRO,"Avenida Del Ingeniero Emilio Herrera, 45 ",Madrid,Hortaleza,28050,913923440,-,cc.ceusanchinarro.madrid@educa.madrid.org,info.sanchinarro@ceu.es,Privado Concertado,Secundaria
414,Madrid-Este,28073148,CPR INF-PRI-SEC,COLEGIO CHESTERTON,"Calle Luxemburgo, 1 ",Meco,-,28880,918876207,-,cc.chesterton.meco@educa.madrid.org,secretaria@colegiochesterton.es,Privado Concertado,Secundaria
415,Madrid-Capital,28022566,CPR INF-PRI-SEC,COLEGIO DE JESUS,"Calle Del Timón, 18 ",Madrid,Barajas,28042,917477022,-,cc.colegiodejesus.madrid@educa.madrid.org,colegiodejesus@colegiosfec.com,Privado Concertado,Secundaria
416,Madrid-Capital,28005799,CPR INF-PRI-SEC,COLEGIO DIOCESANO MARIA INMACULADA - JOAQUIN TURINA,"Calle De Joaquín Turina, 62 ",Madrid,Carabanchel,28044,915092950,917051461,cc.mariainmaculadacarabanchel.madrid@educa.madrid.org,colegiojoaquinturina@fmariainmaculada.org,Privado Concertado,Secundaria
417,Madrid-Capital,28005787,CPR INF-PRI-SEC,COLEGIO DIOCESANO MARIA INMACULADA - MOGAMBO,"Calle De Mogambo, 5 ",Madrid,Puente de Vallecas,28018,917774651,917850880,cc.mariainmaculada.madrid@educa.madrid.org,colegiomogambo@fmariainmaculada.org,Privado Concertado,Secundaria
418,Madrid-Sur,28064846,CPR INF-PRI-SEC,COLEGIO EL CATON,"Calle Ronda De Zaragoza, S/n ",Torrejón de Velasco,-,28990,918124344,918161953,cc.elcaton.torrejondevelasco@educa.madrid.org,info@colegioelcaton.com,Privado Concertado,Secundaria
419,Madrid-Capital,28009781,CPR INF-PRI-SEC,COLEGIO ESCUELAS SANTISIMO SACRAMENTO,"Calle De María Auxiliadora, 9 ",Madrid,Moncloa-Aravaca,28040,914598763,913110735,cc.santisimosacramento.madrid@educa.madrid.org,titulardehesa@salesianas.org,Privado Concertado,Secundaria
420,Madrid-Capital,28072144,CPR INF-PRI-SEC,COLEGIO ESTUDIANTES LAS TABLAS,"Calle De Fromista, 1 ",Madrid,Fuencarral-El Pardo,28050,918250075,916353597,cc.estudianteslastablas.madrid@educa.madrid.org,info@colegioestudiantes.edu.es,Privado Concertado,Secundaria
421,Madrid-Capital,28069285,CPR INF-PRI-SEC,COLEGIO GAUDEM,"Calle De La Playa De Barlovento, 14 ",Madrid,Barajas,28042,913886477,913010182,cc.gaudem.madrid@educa.madrid.org,informacion@gaudem.es,Privado Concertado,Secundaria
422,Madrid-Oeste,28067410,CPR INF-PRI-SEC,COLEGIO HELADE,"Calle De Severo Ochoa, 6 ",Boadilla del Monte,-,28660,916338062,916338813,cc.helade.boadilla@educa.madrid.org,secretaria@colegiohelade.es,Privado Concertado,Secundaria
423,Madrid-Capital,28011775,CPR INF-PRI-SEC,COLEGIO INSTITUCION DEL DIVINO MAESTRO,"Calle De San Vicente Ferrer, 82 ",Madrid,Centro,28015,915329123,915213197,cc.instituciondivinomaestro.madrid@educa.madrid.org,idmaestro@alfaexpress.net,Privado Concertado,Secundaria
424,Madrid-Capital,28064202,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL J.H. NEWMAN,"Avenida De Guadalajara, 28-32 ",Madrid,San Blas-Canillejas,28032,917609184,913135739,cc.jhnewman.madrid@educa.madrid.org,secretaria@colegionewman.org,Privado Concertado,Secundaria
425,Madrid-Oeste,28061298,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL KOLBE,"Avenida Universidad, 4 ",Villanueva de la Cañada,-,28691,918117681,918117684,cc.kolbe.villanuevadelacanada@educa.madrid.org,secretaria@colegiokolbe.com,Privado Concertado,Secundaria
426,Madrid-Capital,28015136,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL NICOLI,"Paseo De Eduardo Dato, 4 ",Madrid,Chamberí,28010,913082030,-,cc.gnicoli.madrid@educa.madrid.org,-,Privado Concertado,Secundaria
427,Madrid-Sur,28075637,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,"Avenida De Las Estrellas (pau 4 Bis Residencial Este), 45-47 ",Parla,-,28983,911610055,-,cc.juanpablosegundo.parla@educa.madrid.org,"colegioparla@educatioservanda.org, informacion@juanpablosegundoparla.es",Privado Concertado,Secundaria
428,Madrid-Sur,28070871,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,"Calle Democracia, S/n ",Alcorcón,-,28922,916430950,916434241,cc.juanpabloII.alcorcon@educa.madrid.org,-,Privado Concertado,Secundaria
429,Madrid-Oeste,28003444,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II Y LA INMACULADA,"Calle De Recaredo Collar, 2 ",Guadarrama,-,28440,918540118,918542849,cc.lainmaculada.guadarrama@educa.madrid.org,secretaria@juanpablosegundoguadarrama.es,Privado Concertado,Secundaria
430,Madrid-Sur,28074086,CPR INF-PRI-SEC,COLEGIO LA DEHESA DE HUMANES,"Avenida De Los Deportes, 8 ",Humanes de Madrid,-,28970,916049002,-,cc.santoangelladehesa.humanes@educa.madrid.org,direcciongeneral@santoangelhumanes.es,Privado Concertado,Secundaria
431,Madrid-Capital,28013048,CPR INF-PRI-SEC,COLEGIO LA MILAGROSA,"Calle De Monseñor Oscar Romero, 54 ",Madrid,Carabanchel,28025,914623066,914623133,cc.lamilagrosa-carabanchel.madrid@educa.madrid.org,lamilagrosamadrid@planalfa.es,Privado Concertado,Secundaria
432,Madrid-Capital,28013851,CPR INF-PRI-SEC,COLEGIO LA SALLE SAN RAFAEL,"Calle De Fernando El Católico, 49 ",Madrid,Chamberí,28015,915447395,915432703,cc.lasallesanrafael.madrid@educa.madrid.org,sanrafael_sar.ma@lasalle.es,Privado Concertado,Secundaria
433,Madrid-Sur,28067859,CPR INF-PRI-SEC,COLEGIO LITTERATOR,"Calle Del Patrimonio Mundial, 5 ",Aranjuez,-,28300,918927139,918927131,cc.litterator.aranjuez@educa.madrid.org,direccion@colegiolitterator.com,Privado Concertado,Secundaria
434,Madrid-Este,28067422,CPR INF-PRI-SEC,COLEGIO MIRAMADRID,"Avenida De Juan Pablo Ii, S/n ",Paracuellos de Jarama,-,28860,912688787,912688588,cc.miramadrid.paracuellos@educa.madrid.org,info@colegiomiramadrid.es,Privado Concertado,Secundaria
435,Madrid-Oeste,28070858,CPR INF-PRI-SEC,COLEGIO MONTESCLAROS,"Carretera M-608, K. 31 ","Boalo, El",-,28412,918420269,918420289,cc.montesclaros.elboalo@educa.madrid.org,info@colegiomontesclaros.es,Privado Concertado,Secundaria
436,Madrid-Sur,28070159,CPR INF-PRI-SEC,COLEGIO NOBELIS,"Calle María Zambrano, S/n ",Valdemoro,-,28341,918658125,918658108,cc.nobelis.valdemoro@educa.madrid.org,direccion@colegionobelis.com,Privado Concertado,Secundaria
437,Madrid-Sur,28069418,CPR INF-PRI-SEC,COLEGIO NOVA HISPALIS,"Avenida Dos De Mayo, 4 ",Sevilla la Nueva,-,28609,918128291,911230617,cc.novahispalis.sevilla@educa.madrid.org,secretaria@colegionovahispalis.com,Privado Concertado,Secundaria
438,Madrid-Capital,28016694,CPR INF-PRI-SEC,COLEGIO NUESTRA SEÑORA DE LORETO FESD,"Calle Del Príncipe De Vergara, 42 ",Madrid,Salamanca,28001,915765008,915772838,cc.nsdeloreto.madrid@educa.madrid.org,secretaria.loretomadrid@fesd.es,Privado Concertado,Secundaria
439,Madrid-Capital,28007309,CPR INF-PRI-SEC,COLEGIO NUEVO EQUIPO,"Calle De López De Aranda, 5 ",Madrid,Ciudad Lineal,28027,917421611,-,cc.nuevoequipo.madrid@educa.madrid.org,direct@nuevoequipo.com,Privado Concertado,Secundaria
440,Madrid-Sur,28074074,CPR INF-PRI-SEC,COLEGIO PASTEUR ARROYOMOLINOS,"Calle De Benicarló C/v A C/ Valencia, S/n ",Arroyomolinos,-,28939,911336734,911336735,cc.pasteur.arroyomolinos@educa.madrid.org,secretaria@colegiopasteur.es,Privado Concertado,Secundaria
441,Madrid-Oeste,28065760,CPR INF-PRI-SEC,COLEGIO PEÑALAR,"Avenida De La Dehesa, S/n ",Torrelodones,-,28250,902252272,918596073,cc.penalar.torrelodones@educa.madrid.org,info@colegiopenalar.es,Privado Concertado,Secundaria
442,Madrid-Norte,28067367,CPR INF-PRI-SEC,COLEGIO PEÑALVENTO,"Calle Del Doctor Torres Feced, 2 ",Colmenar Viejo,-,28770,902252232,918461795,cc.penalvento.colmenarviejo@educa.madrid.org,info@colegiopenalvento.es,Privado Concertado,Secundaria
443,Madrid-Oeste,28065772,CPR INF-PRI-SEC,COLEGIO QUERCUS,"Avenida De La Condesa De Chinchón, 21 ",Boadilla del Monte,-,28660,916338516,916339278,cc.quercus.boadilla@educa.madrid.org,secretariaacademica@colegioquercus.com,Privado Concertado,Secundaria
444,Madrid-Oeste,28067631,CPR INF-PRI-SEC,COLEGIO SAN JAIME,Calle Ruperto Chapí ,Majadahonda,-,28222,916799246,916799298,cc.sanjaime.majadahonda@educa.madrid.org,-,Privado Concertado,Secundaria
445,Madrid-Capital,28015033,CPR INF-PRI-SEC,COLEGIO SAN PEDRO APOSTOL,"Calle De Babilonia, 19 ",Madrid,Barajas,28042,913055605,913056074,cc.sanpedroapostol.madrid@educa.madrid.org,csanpedro@planalfa.es,Privado Concertado,Secundaria
446,Madrid-Este,28075649,CPR INF-PRI-SEC,COLEGIO SANTA MONICA,"Calle Las Trece Rosas, 3 ",Rivas-Vaciamadrid,-,28523,916016073,-,cc.santamonica.rivas@educa.madrid.org,info@colegiosantamonica.es,Privado Concertado,Secundaria
447,Madrid-Capital,28014685,CPR INF-PRI-SEC,COLEGIO SENARA,"Avenida De Moratalaz, 178 ",Madrid,Moratalaz,28030,913016070,913016075,cc.senara.madrid@educa.madrid.org,info@senara.com,Privado Concertado,Secundaria
448,Madrid-Capital,28073173,CPR INF-PRI-SEC,COLEGIO STELLA MARIS LA GAVIA,"Calle Peñaranda De Bracamonte C/v Entrepeñas, 9 ",Madrid,Villa de Vallecas,28051,913005070,913852359,cc.stellamarislagavia.madrid@educa.madrid.org,administrador@stellamariscolegio.com,Privado Concertado,Secundaria
449,Madrid-Capital,28070846,CPR INF-PRI-SEC,COLEGIO TORREVILANO,"Calle Del Embalse De Navacerrada, 9 ",Madrid,Villa de Vallecas,28051,914945959,913851811,cc.torrevilano.madrid@educa.madrid.org,info@colegiotorrevilano.es,Privado Concertado,Secundaria
450,Madrid-Capital,28065747,CPR INF-PRI-SEC,COLEGIO VALDEFUENTES,"Calle De Ana De Austria, 6 ",Madrid,Hortaleza,28050,917188229,911441495,cc.colegiovaldefuentes.madrid@educa.madrid.org,info@colegiovaldefuentes.es,Privado Concertado,Secundaria
451,Madrid-Sur,28067847,CPR INF-PRI-SEC,COLEGIO VALLE DEL MIRO,"Calle De Clara Campoamor, 2 ",Valdemoro,-,28342,918658070,918658164,cc.valledelmiro.valdemoro@educa.madrid.org,secretaria@colegiovalledelmiro.es,Privado Concertado,Secundaria
452,Madrid-Oeste,28064196,CPR INF-PRI-SEC,COLEGIO VALLMONT,"Calle Mallorca, 2 ",Villanueva del Pardillo,-,28229,918102900,911413554,cc.vallmont.villanuevadelpardillo@educa.madrid.org,admin@colegiovallmont.es,Privado Concertado,Secundaria
453,Madrid-Este,28073070,CPR INF-PRI-SEC,COLEGIO VEGASUR,"Calle De Fernando El Católico, 8 ",San Martín de la Vega,-,28330,918087976,918087475,cc.vegasur.sanmartindelavega@educa.madrid.org,direccion@colegiovegasur.es,Privado Concertado,Secundaria
454,Madrid-Sur,28023121,CPR INF-PRI-SEC,COLEGIO VILLAEUROPA,"Calle De Benito Pérez Galdós, 13 ",Móstoles,-,28935,916170269,916640700,cc.villaeuropa.mostoles@educa.madrid.org,colvillaeuropa@colegio-villaeuropa.com,Privado Concertado,Secundaria
455,Madrid-Capital,28069273,CPR INF-PRI-SEC,COLEGIO VILLAMADRID,"Calle Transversal Sexta, 17 ",Madrid,Villaverde,28021,917979272,917964834,cc.villamadrid.madrid@educa.madrid.org,secretaria@colegiovillamadrid.com,Privado Concertado,Secundaria
456,Madrid-Capital,28014958,CPR INF-PRI-SEC,COLEGIO VIRGEN DE MIRASIERRA,"Calle De La Maso, 103 ",Madrid,Fuencarral-El Pardo,28034,917387300,917399195,cc.virgendemirasierra.madrid@educa.madrid.org,pcolao@virgendemirasierra.eu,Privado Concertado,Secundaria
457,Madrid-Capital,28035275,CPR INF-PRI-SEC,COMUNIDAD INFANTIL DE VILLAVERDE,"Calle De Villastar, 10 ",Madrid,Villaverde,28021,917950884,917100331,cc.comunidadinfantilvillaverde.madrid@educa.madrid.org,comunidadinfantildevillaverde@gmail.com,Privado Concertado,Secundaria
458,Madrid-Capital,28011647,CPR INF-PRI-SEC,CORAZON DE MARIA,"Calle De Zigia, 1 ",Madrid,Ciudad Lineal,28027,913671269,-,cc.corazondemaria.madrid@educa.madrid.org,corazondemaria@telefonica.net,Privado Concertado,Secundaria
459,Madrid-Capital,28011635,CPR INF-PRI-SEC,CORAZON INMACULADO,"Calle De López De Hoyos, 59 ",Madrid,Chamartín,28002,915618049,915614089,cc.corazoninmaculado.madrid@educa.madrid.org,info@corazoninmaculado.es,Privado Concertado,Secundaria
460,Madrid-Capital,28007127,CPR INF-PRI-SEC,CRISTO REY,"Avenida De San Luis, 29 ",Madrid,Hortaleza,28033,913021636,917668471,cc.cristorey.madrid@educa.madrid.org,direccion@colegiocristoreymadrid.es,Privado Concertado,Secundaria
461,Madrid-Capital,28007139,CPR INF-PRI-SEC,CRISTO REY,"Calle De Santa Úrsula, 5 ",Madrid,Latina,28011,914636445,915260656,cc.cristorey-latina.madrid@educa.madrid.org,info@colegiocristorey.org,Privado Concertado,Secundaria
462,Madrid-Oeste,28024198,CPR INF-PRI-SEC,CRISTO REY,"Carretera De Las Rozas-majadahonda, 4 ","Rozas de Madrid, Las",-,28231,916392747,-,cc.cristorey.lasrozas@educa.madrid.org,direccion@colegiocristorey.com,Privado Concertado,Secundaria
463,Madrid-Capital,28011726,CPR INF-PRI-SEC,DECROLY,"Calle De Guzmán El Bueno, 60 ",Madrid,Chamberí,28015,915492505,915492509,cc.decroly.madrid@educa.madrid.org,direcciontecnica@colegiodecroly.com,Privado Concertado,Secundaria
464,Madrid-Capital,28011763,CPR INF-PRI-SEC,DIVINA PASTORA,"Calle De Emilio Ortuño, 13 ",Madrid,Puente de Vallecas,28038,914331150,914331251,cc.divinapastora.madrid@educa.madrid.org,secretaria._dpv@edu.anamogas.org,Privado Concertado,Secundaria
465,Madrid-Sur,28003262,CPR INF-PRI-SEC,DIVINA PASTORA,"Paseo Pablo Iglesias, 5 ",Getafe,-,28901,916950519,-,cc.divinapastora.getafe@educa.madrid.org,directoratitular@divinapastoragetafe.es,Privado Concertado,Secundaria
466,Madrid-Capital,28015902,CPR INF-PRI-SEC,DIVINA PASTORA,"Calle De Santa Engracia, 142 ",Madrid,Chamberí,28003,915341012,915538504,cc.dpastora.madrid@educa.madrid.org,direccion_dpm@edu.anamogas.org,Privado Concertado,Secundaria
467,Madrid-Capital,28005295,CPR INF-PRI-SEC,DIVINO CORAZON,"Calle Del Divino Redentor, 55-57 ",Madrid,Tetuán,28029,913158107,913150210,cc.divinocorazon.madrid@educa.madrid.org,direccion@doctrinacristianamadrid.es,Privado Concertado,Secundaria
468,Madrid-Capital,28010540,CPR INF-PRI-SEC,DIVINO MAESTRO,"Paseo De Extremadura, 165 ",Madrid,Latina,28011,914649481,914640918,cc.divinomaestro.madrid@educa.madrid.org,direcciongeneral@codimadrid.com,Privado Concertado,Secundaria
469,Madrid-Capital,28069261,CPR INF-PRI-SEC,EDITH STEIN,"Calle Simca, 20 ",Madrid,Usera,28041,913412879,911739441,cc.edithstein.madrid@educa.madrid.org,secretaria@colegioedithstein.es,Privado Concertado,Secundaria
470,Madrid-Este,28080943,CPR INF-PRI-SEC,EDUCREA  EL VISO,"Avenida De Miguel De Cervantes, 2 ",Villalbilla,-,28810,-,-,-,-,Privado Concertado,Secundaria
471,Madrid-Este,28067379,CPR INF-PRI-SEC,EDUCREA EL MIRADOR,"Avenida Parques Naturales, 7 ",Villalbilla,-,28810,911340238,911340298,cc.educreaelmirador.villalbilla@educa.madrid.org,infoeducrea@colegioeducrea.com,Privado Concertado,Secundaria
472,Madrid-Capital,28006779,CPR INF-PRI-SEC,EL AVE MARIA,"Calle Del Doctor Salgado, 16 ",Madrid,Puente de Vallecas,28038,914306527,-,cc.avemaria.madrid@educa.madrid.org,diremadrid@avemarianas.org,Privado Concertado,Secundaria
473,Madrid-Capital,28011490,CPR INF-PRI-SEC,EL CARMELO TERESIANO,"Calle De Nuñomoral, 1 ",Madrid,Latina,28044,917052427,917106655,cc.carmeloteresiano.madrid@educa.madrid.org,secretaria@carmeloteresiano.es,Privado Concertado,Secundaria
474,Madrid-Capital,28015847,CPR INF-PRI-SEC,EL CID,"Calle De San Cipriano, 34 ",Madrid,Vicálvaro,28032,917760262,917760262,cc.elcid.madrid@educa.madrid.org,colegioelcid@gmail.com,Privado Concertado,Secundaria
475,Madrid-Norte,28024812,CPR INF-PRI-SEC,EL PILAR,"Calle Real, 21 ",Soto del Real,-,28791,918476927,918480065,cc.elpilar.soto@educa.madrid.org,secretaria@salesianoselpilar.com,Privado Concertado,Secundaria
476,Madrid-Sur,28003742,CPR INF-PRI-SEC,EL SALVADOR,"Calle San Vicente, 17 ",Leganés,-,28912,916864015,916864015,cc.elsalvador.leganes@educa.madrid.org,elsalva1@telefonica.net,Privado Concertado,Secundaria
477,Madrid-Capital,28049857,CPR INF-PRI-SEC,EL VALLE,"Calle De Cordel De Pavones, 2 ",Madrid,Vicálvaro,28032,917511510,917511693,cc.elvalle.madrid@educa.madrid.org,valdebernardo@colegioelvalle.com,Privado Concertado,Secundaria
478,Madrid-Capital,28065735,CPR INF-PRI-SEC,EL VALLE II,"Calle De Ana De Austria, 60 ",Madrid,Hortaleza,28050,917188426,917188721,cc.valledos.madrid@educa.madrid.org,sanchinarro@colegioelvalle.com,Privado Concertado,Secundaria
